Sample_ID,Sample Name,Source Plate Barcode,Source Plate Name,Source Well,Destination Plate Barcode,Destination Plate Name,Destination Well,Volume
Moty_run1_c144,Moty_run1_c144,GF0001258,GF0001258_Process,F23,GF0001264,GF0001264,F23,1000.0
Moty_run1_c145,Moty_run1_c145,GF0001258,GF0001258_Process,F24,GF0001264,GF0001264,F24,1000.0
Moty_run1_c146,Moty_run1_c146,GF0001258,GF0001258_Process,G1,GF0001264,GF0001264,G1,1000.0
Moty_run1_c147,Moty_run1_c147,GF0001258,GF0001258_Process,G2,GF0001264,GF0001264,G2,1000.0
Moty_run1_c148,Moty_run1_c148,GF0001258,GF0001258_Process,G3,GF0001264,GF0001264,G3,1000.0
Moty_run1_c149,Moty_run1_c149,GF0001258,GF0001258_Process,G4,GF0001264,GF0001264,G4,1000.0
Moty_run1_c150,Moty_run1_c150,GF0001258,GF0001258_Process,G5,GF0001264,GF0001264,G5,1000.0
Moty_run1_c151,Moty_run1_c151,GF0001258,GF0001258_Process,G6,GF0001264,GF0001264,G6,1000.0
Moty_run1_c152,Moty_run1_c152,GF0001258,GF0001258_Process,G7,GF0001264,GF0001264,G7,1000.0
Moty_run1_c153,Moty_run1_c153,GF0001258,GF0001258_Process,G8,GF0001264,GF0001264,G8,1000.0
Moty_run1_c154,Moty_run1_c154,GF0001258,GF0001258_Process,G9,GF0001264,GF0001264,G9,1000.0
Moty_run1_c155,Moty_run1_c155,GF0001258,GF0001258_Process,G10,GF0001264,GF0001264,G10,1000.0
Moty_run1_c156,Moty_run1_c156,GF0001258,GF0001258_Process,G11,GF0001264,GF0001264,G11,1000.0
Moty_run1_c157,Moty_run1_c157,GF0001258,GF0001258_Process,G12,GF0001264,GF0001264,G12,1000.0
Moty_run1_c158,Moty_run1_c158,GF0001258,GF0001258_Process,G13,GF0001264,GF0001264,G13,1000.0
Moty_run1_c159,Moty_run1_c159,GF0001258,GF0001258_Process,G14,GF0001264,GF0001264,G14,1000.0
Moty_run1_c160,Moty_run1_c160,GF0001258,GF0001258_Process,G15,GF0001264,GF0001264,G15,1000.0
Moty_run1_c161,Moty_run1_c161,GF0001258,GF0001258_Process,G16,GF0001264,GF0001264,G16,1000.0
Moty_run1_c162,Moty_run1_c162,GF0001258,GF0001258_Process,G17,GF0001264,GF0001264,G17,1000.0
Moty_run1_c163,Moty_run1_c163,GF0001258,GF0001258_Process,G18,GF0001264,GF0001264,G18,1000.0
Moty_run1_c164,Moty_run1_c164,GF0001258,GF0001258_Process,G19,GF0001264,GF0001264,G19,1000.0
Moty_run1_c165,Moty_run1_c165,GF0001258,GF0001258_Process,G20,GF0001264,GF0001264,G20,1000.0
Moty_run1_c166,Moty_run1_c166,GF0001258,GF0001258_Process,G21,GF0001264,GF0001264,G21,1000.0
Moty_run1_c167,Moty_run1_c167,GF0001258,GF0001258_Process,G22,GF0001264,GF0001264,G22,1000.0
Moty_run1_c168,Moty_run1_c168,GF0001258,GF0001258_Process,G23,GF0001264,GF0001264,G23,1000.0
Moty_run1_c169,Moty_run1_c169,GF0001258,GF0001258_Process,G24,GF0001264,GF0001264,G24,1000.0
Moty_run1_c170,Moty_run1_c170,GF0001258,GF0001258_Process,H1,GF0001264,GF0001264,H1,1000.0
Moty_run1_c171,Moty_run1_c171,GF0001258,GF0001258_Process,H2,GF0001264,GF0001264,H2,1000.0
Moty_run1_c172,Moty_run1_c172,GF0001258,GF0001258_Process,H3,GF0001264,GF0001264,H3,1000.0
Moty_run1_c173,Moty_run1_c173,GF0001258,GF0001258_Process,H4,GF0001264,GF0001264,H4,1000.0
Moty_run1_c174,Moty_run1_c174,GF0001258,GF0001258_Process,H5,GF0001264,GF0001264,H5,1000.0
Moty_run1_c175,Moty_run1_c175,GF0001258,GF0001258_Process,H6,GF0001264,GF0001264,H6,1000.0
Moty_run1_c176,Moty_run1_c176,GF0001258,GF0001258_Process,H7,GF0001264,GF0001264,H7,1000.0
Moty_run1_c177,Moty_run1_c177,GF0001258,GF0001258_Process,H8,GF0001264,GF0001264,H8,1000.0
Moty_run1_c178,Moty_run1_c178,GF0001258,GF0001258_Process,H9,GF0001264,GF0001264,H9,1000.0
Moty_run1_c179,Moty_run1_c179,GF0001258,GF0001258_Process,H10,GF0001264,GF0001264,H10,1000.0
Moty_run1_c180,Moty_run1_c180,GF0001258,GF0001258_Process,H11,GF0001264,GF0001264,H11,1000.0
Moty_run1_c181,Moty_run1_c181,GF0001258,GF0001258_Process,H12,GF0001264,GF0001264,H12,1000.0
Moty_run1_c182,Moty_run1_c182,GF0001258,GF0001258_Process,H13,GF0001264,GF0001264,H13,1000.0
Moty_run1_c183,Moty_run1_c183,GF0001258,GF0001258_Process,H14,GF0001264,GF0001264,H14,1000.0
Moty_run1_c184,Moty_run1_c184,GF0001258,GF0001258_Process,H15,GF0001264,GF0001264,H15,1000.0
Moty_run1_c185,Moty_run1_c185,GF0001258,GF0001258_Process,H16,GF0001264,GF0001264,H16,1000.0
Moty_run1_c186,Moty_run1_c186,GF0001258,GF0001258_Process,H17,GF0001264,GF0001264,H17,1000.0
Moty_run1_c187,Moty_run1_c187,GF0001258,GF0001258_Process,H18,GF0001264,GF0001264,H18,1000.0
Moty_run1_c188,Moty_run1_c188,GF0001258,GF0001258_Process,H19,GF0001264,GF0001264,H19,1000.0
Moty_run1_c189,Moty_run1_c189,GF0001258,GF0001258_Process,H20,GF0001264,GF0001264,H20,1000.0
Moty_run1_c190,Moty_run1_c190,GF0001258,GF0001258_Process,H21,GF0001264,GF0001264,H21,1000.0
Moty_run1_c191,Moty_run1_c191,GF0001258,GF0001258_Process,H22,GF0001264,GF0001264,H22,1000.0
Moty_run1_c192,Moty_run1_c192,GF0001258,GF0001258_Process,H23,GF0001264,GF0001264,H23,1000.0
Moty_run1_c193,Moty_run1_c193,GF0001258,GF0001258_Process,H24,GF0001264,GF0001264,H24,1000.0
Moty_run1_c194,Moty_run1_c194,GF0001258,GF0001258_Process,I1,GF0001264,GF0001264,I1,1000.0
Moty_run1_c195,Moty_run1_c195,GF0001258,GF0001258_Process,I2,GF0001264,GF0001264,I2,1000.0
Moty_run1_c196,Moty_run1_c196,GF0001258,GF0001258_Process,I3,GF0001264,GF0001264,I3,1000.0
Moty_run1_c197,Moty_run1_c197,GF0001258,GF0001258_Process,I4,GF0001264,GF0001264,I4,1000.0
Moty_run1_c198,Moty_run1_c198,GF0001258,GF0001258_Process,I5,GF0001264,GF0001264,I5,1000.0
Moty_run1_c199,Moty_run1_c199,GF0001258,GF0001258_Process,I6,GF0001264,GF0001264,I6,1000.0
Moty_run1_c200,Moty_run1_c200,GF0001258,GF0001258_Process,I7,GF0001264,GF0001264,I7,1000.0
Moty_run1_c201,Moty_run1_c201,GF0001258,GF0001258_Process,I8,GF0001264,GF0001264,I8,1000.0
Moty_run1_c202,Moty_run1_c202,GF0001258,GF0001258_Process,I9,GF0001264,GF0001264,I9,1000.0
Moty_run1_c203,Moty_run1_c203,GF0001258,GF0001258_Process,I10,GF0001264,GF0001264,I10,1000.0
Moty_run1_c204,Moty_run1_c204,GF0001258,GF0001258_Process,I11,GF0001264,GF0001264,I11,1000.0
Moty_run1_c205,Moty_run1_c205,GF0001258,GF0001258_Process,I12,GF0001264,GF0001264,I12,1000.0
